Symbol,Date,Jahr,Monat,Wochentag,KW,Quartal,Open,High,Low,Close,Volume,Rendite_Tag,Spanne_Pct,Index_100,MA_20,MA_50,MA_200,Vol_20d_Ann,Drawdown_Pct,Vol_Avg_20d
ASML,2020-05-11,2020,5,1,20,2,298.6,305.8,298.35,304.39,513600,-3.3e-05,0.024971,100.52,291.684,272.23,284.3104,0.4538,-0.0411,816900.0
ASML,2020-05-12,2020,5,2,20,2,305.38,305.9,296.24,296.63,481700,-0.025494,0.032609,97.95,292.069,272.4128,284.4458,0.4283,-0.0656,755955.0
ASML,2020-05-13,2020,5,3,20,2,298.49,301.47,290.75,294.23,1142300,-0.008091,0.03687,97.16,292.656,272.6114,284.5522,0.4206,-0.0731,738690.0
ASML,2020-05-14,2020,5,4,20,2,286.17,303.76,283.31,302.55,1296800,0.028277,0.072182,99.91,293.1635,272.6302,284.7457,0.4143,-0.0469,742930.0
ASML,2020-05-15,2020,5,5,20,2,292.75,296.22,290.1,292.54,957200,-0.033085,0.021096,96.6,293.008,272.716,284.8286,0.4308,-0.0784,745835.0
ASML,2020-05-18,2020,5,1,21,2,297.69,306.56,297.66,304.89,997000,0.042216,0.0299,100.68,293.6735,273.0516,285.0398,0.4526,-0.0395,770180.0
ASML,2020-05-19,2020,5,2,21,2,303.82,311.99,303.73,306.25,687400,0.004461,0.027195,101.13,294.9315,273.8984,285.2607,0.4291,-0.0353,771365.0
ASML,2020-05-20,2020,5,3,21,2,318.24,326.26,317.55,325.64,1084900,0.063314,0.027429,107.53,296.465,274.816,285.677,0.4506,0.0,795805.0
ASML,2020-05-21,2020,5,4,21,2,322.6,324.46,317.3,318.99,639200,-0.020421,0.022565,105.34,297.9445,275.913,286.0169,0.4518,-0.0204,791240.0
ASML,2020-05-22,2020,5,5,21,2,315.97,319.5,314.32,319.36,365400,0.00116,0.01648,105.46,299.3205,277.4852,286.3537,0.4518,-0.0193,786300.0
ASML,2020-05-26,2020,5,2,22,2,322.46,325.38,319.38,319.86,540400,0.001566,0.018786,105.62,300.7685,278.7434,286.6888,0.451,-0.0177,778865.0
ASML,2020-05-27,2020,5,3,22,2,318.99,319.6,311.11,318.53,808100,-0.004158,0.027289,105.18,302.124,280.5268,287.0041,0.4521,-0.0218,792670.0
ASML,2020-05-28,2020,5,4,22,2,321.26,329.08,319.41,319.97,797900,0.004521,0.030275,105.66,302.937,282.1594,287.3273,0.4301,-0.0174,784165.0
ASML,2020-05-29,2020,5,5,22,2,325.45,329.98,324.24,329.51,649500,0.029815,0.017703,108.81,304.991,284.8098,287.7368,0.3907,0.0,774325.0
ASML,2020-06-01,2020,6,1,23,2,323.88,327.16,323.5,326.73,526100,-0.008437,0.011314,107.89,307.3745,287.0638,288.1117,0.3671,-0.0084,757490.0
ASML,2020-06-02,2020,6,2,23,2,331.69,335.02,328.77,334.73,717200,0.024485,0.01901,110.53,309.952,289.4364,288.5557,0.371,0.0,741505.0
ASML,2020-06-03,2020,6,3,23,2,340.51,347.46,338.85,346.3,693900,0.034565,0.025409,114.35,312.8495,291.6994,289.1005,0.381,0.0,735120.0
ASML,2020-06-04,2020,6,4,23,2,347.85,353.39,347.0,353.11,884600,0.019665,0.018415,116.6,315.91,293.5574,289.6987,0.3826,0.0,751730.0
ASML,2020-06-05,2020,6,5,23,2,359.0,364.16,356.16,357.22,899200,0.011639,0.022462,117.96,318.7915,295.4604,290.3239,0.3777,0.0,768150.0
ASML,2020-06-08,2020,6,1,24,2,350.97,351.57,343.11,349.25,1001700,-0.022311,0.024657,115.33,321.034,296.9274,290.8645,0.3926,-0.0223,784205.0
ASML,2020-06-09,2020,6,2,24,2,346.62,353.14,345.18,349.33,737200,0.000229,0.02306,115.36,323.281,298.8616,291.396,0.3925,-0.0221,795385.0
ASML,2020-06-10,2020,6,3,24,2,351.01,353.42,347.71,347.92,997900,-0.004036,0.016422,114.89,325.8455,300.4594,291.9052,0.3759,-0.026,821195.0
ASML,2020-06-11,2020,6,4,24,2,341.6,344.82,332.8,332.89,919300,-0.0432,0.036118,109.93,327.7785,301.8844,292.2712,0.4148,-0.0681,810045.0
ASML,2020-06-12,2020,6,5,24,2,346.26,347.27,337.25,343.07,845000,0.030581,0.029711,113.29,329.8045,303.7656,292.7207,0.4165,-0.0396,787455.0
ASML,2020-06-15,2020,6,1,25,2,337.51,350.01,336.63,350.01,598200,0.020229,0.039747,115.58,332.678,305.8202,293.2232,0.3913,-0.0202,769505.0
ASML,2020-06-16,2020,6,2,25,2,351.25,355.0,347.04,352.05,863900,0.005828,0.022937,116.25,335.036,307.969,293.7348,0.3715,-0.0145,762850.0
ASML,2020-06-17,2020,6,3,25,2,361.38,365.75,360.41,362.41,710400,0.029428,0.014816,119.67,337.844,309.7946,294.3268,0.3793,0.0,764000.0
ASML,2020-06-18,2020,6,4,25,2,359.58,361.8,356.52,358.88,494700,-0.00974,0.01481,118.51,339.506,311.5204,294.8785,0.3245,-0.0097,734490.0
ASML,2020-06-19,2020,6,5,25,2,364.73,368.14,359.59,360.67,786900,0.004988,0.023777,119.1,341.59,313.1622,295.4361,0.3103,-0.0048,741875.0
ASML,2020-06-22,2020,6,1,26,2,362.38,364.93,359.82,364.29,554500,0.010037,0.014202,120.3,343.8365,314.9118,296.0147,0.3099,0.0,751330.0
ASML,2020-06-23,2020,6,2,26,2,370.61,371.8,366.55,366.64,604100,0.006451,0.014323,121.07,346.1755,316.7626,296.6032,0.3093,0.0,754515.0
ASML,2020-06-24,2020,6,3,26,2,365.59,367.56,359.53,361.58,613500,-0.013801,0.022335,119.4,348.328,318.2156,297.1402,0.3158,-0.0138,744785.0
ASML,2020-06-25,2020,6,4,26,2,362.47,366.93,358.58,366.55,465100,0.013745,0.023286,121.04,350.657,319.8968,297.7092,0.3167,-0.0002,728145.0
ASML,2020-06-26,2020,6,5,26,2,367.43,368.2,361.0,361.76,493000,-0.013068,0.019945,119.46,352.2695,321.284,298.2299,0.3123,-0.0133,720320.0
ASML,2020-06-29,2020,6,1,27,2,362.93,365.1,358.11,364.81,612800,0.008431,0.019519,120.47,354.1735,322.6672,298.7669,0.3084,-0.005,724655.0
ASML,2020-06-30,2020,6,2,27,2,362.22,368.91,362.19,368.03,678600,0.008827,0.018554,121.53,355.8385,324.1962,299.321,0.3007,0.0,722725.0
ASML,2020-07-01,2020,7,3,27,3,368.03,370.19,365.27,367.59,516600,-0.001196,0.01347,121.38,356.903,325.9262,299.8628,0.28,-0.0012,713860.0
ASML,2020-07-02,2020,7,4,27,3,373.56,375.88,372.41,373.22,449400,0.015316,0.009318,123.24,357.9085,327.4912,300.4404,0.277,0.0,692100.0
ASML,2020-07-06,2020,7,1,28,3,386.28,389.49,383.5,385.46,752900,0.032796,0.015619,127.29,359.3205,329.4124,301.1046,0.2954,0.0,684785.0
ASML,2020-07-07,2020,7,2,28,3,385.4,388.61,381.87,382.02,410900,-0.008924,0.01765,126.15,360.959,331.216,301.7319,0.2832,-0.0089,655245.0
ASML,2020-07-08,2020,7,3,28,3,388.83,392.15,386.89,391.93,599300,0.025941,0.013596,129.42,363.089,333.2366,302.4257,0.2925,0.0,648350.0
ASML,2020-07-09,2020,7,4,28,3,395.45,395.68,386.1,394.72,644200,0.007119,0.024812,130.34,365.429,335.3026,303.1302,0.2901,0.0,630665.0
ASML,2020-07-10,2020,7,5,28,3,399.08,399.19,391.95,395.85,667200,0.002863,0.018472,130.72,368.577,337.1454,303.8327,0.224,0.0,618060.0
ASML,2020-07-13,2020,7,1,29,3,397.86,402.87,387.87,388.62,1083600,-0.018265,0.038673,128.33,370.8545,339.1492,304.4701,0.228,-0.0183,629990.0
ASML,2020-07-14,2020,7,2,29,3,386.63,397.55,385.41,396.83,880100,0.021126,0.031499,131.04,373.1955,341.5046,305.1594,0.2288,0.0,644085.0
ASML,2020-07-15,2020,7,3,29,3,387.17,387.69,372.51,375.43,1640300,-0.053927,0.040751,123.97,374.3645,343.3496,305.6799,0.3134,-0.0539,682905.0
ASML,2020-07-16,2020,7,4,29,3,374.1,393.86,372.82,385.22,2240900,0.026077,0.056435,127.21,375.505,345.287,306.2648,0.3099,-0.0293,759430.0
ASML,2020-07-17,2020,7,5,29,3,385.43,387.05,380.11,383.59,1048700,-0.004231,0.018258,126.67,376.7405,347.1208,306.8292,0.3075,-0.0334,787130.0
ASML,2020-07-20,2020,7,1,30,3,383.91,392.47,382.08,391.48,972600,0.020569,0.027193,129.27,378.281,348.9586,307.4426,0.3134,-0.0135,796415.0
ASML,2020-07-21,2020,7,2,30,3,392.14,392.29,383.16,383.82,823700,-0.019567,0.023828,126.74,379.2575,350.547,307.9921,0.3236,-0.0328,809875.0
ASML,2020-07-22,2020,7,3,30,3,392.62,394.55,389.75,392.6,710100,0.022875,0.012316,129.64,380.5555,352.3112,308.5964,0.3313,-0.0107,815175.0
ASML,2020-07-23,2020,7,4,30,3,390.05,394.21,381.89,384.23,990800,-0.021319,0.032261,126.88,381.688,354.0632,309.1328,0.3375,-0.0318,834040.0
ASML,2020-07-24,2020,7,5,30,3,371.01,375.16,366.77,367.68,1628900,-0.043073,0.022875,121.41,381.7445,355.5322,309.5451,0.3725,-0.0735,892230.0
ASML,2020-07-27,2020,7,1,31,3,377.99,383.79,376.26,381.78,1080300,0.038349,0.020013,126.07,382.7455,357.1168,310.0503,0.3921,-0.0379,921595.0
ASML,2020-07-28,2020,7,2,31,3,381.11,381.74,376.19,376.36,502000,-0.014197,0.014753,124.28,383.323,358.7932,310.5108,0.3961,-0.0516,916055.0
ASML,2020-07-29,2020,7,3,31,3,365.0,366.16,361.69,364.62,1446700,-0.031194,0.012359,120.4,383.1525,359.9878,310.8839,0.4119,-0.0812,954460.0
ASML,2020-07-30,2020,7,4,31,3,355.85,362.82,354.86,362.73,1010400,-0.005183,0.022431,119.78,382.9095,361.1174,311.239,0.4123,-0.0859,979150.0
ASML,2020-07-31,2020,7,5,31,3,361.95,362.16,350.74,353.72,954900,-0.024839,0.03256,116.8,381.9345,361.679,311.528,0.4167,-0.1086,1004425.0
ASML,2020-08-03,2020,8,1,32,3,361.02,367.15,359.82,366.61,862400,0.036441,0.020371,121.06,380.992,362.6314,311.9002,0.4209,-0.0762,1009900.0
ASML,2020-08-04,2020,8,2,32,3,368.43,371.87,368.2,370.33,833400,0.010147,0.009967,122.29,380.4075,363.6508,312.2923,0.4223,-0.0668,1031025.0
ASML,2020-08-05,2020,8,3,32,3,371.01,373.21,366.71,368.51,591300,-0.004914,0.017725,121.69,379.2365,364.6238,312.6671,0.41,-0.0714,1030625.0
ASML,2020-08-06,2020,8,4,32,3,368.05,369.56,364.18,369.23,402100,0.001954,0.014773,121.93,377.962,365.6378,313.0417,0.4088,-0.0696,1018520.0
ASML,2020-08-07,2020,8,5,32,3,370.74,371.17,362.33,366.07,572500,-0.008558,0.024398,120.88,376.473,366.5598,313.3906,0.4086,-0.0775,1013785.0
ASML,2020-08-10,2020,8,1,33,3,364.76,366.78,359.54,365.41,547900,-0.001803,0.020137,120.67,375.3125,367.2778,313.7306,0.4049,-0.0792,987000.0
ASML,2020-08-11,2020,8,2,33,3,366.04,369.37,360.66,361.31,627000,-0.01122,0.02415,119.31,373.5365,367.9694,314.0395,0.3958,-0.0895,974345.0
ASML,2020-08-12,2020,8,3,33,3,366.59,376.03,365.64,374.81,565400,0.037364,0.028416,123.77,373.5055,368.771,314.4316,0.3764,-0.0555,920600.0
ASML,2020-08-13,2020,8,4,33,3,376.58,378.14,373.0,374.76,470700,-0.000133,0.01378,123.75,372.9825,369.3402,314.8183,0.3638,-0.0556,832090.0
ASML,2020-08-14,2020,8,5,33,3,371.08,374.15,369.67,371.1,543900,-0.009766,0.012119,122.54,372.358,369.7,315.1768,0.3649,-0.0648,806850.0
ASML,2020-08-17,2020,8,1,34,3,376.66,380.5,376.25,378.51,428200,0.019968,0.011296,124.99,371.7095,370.1258,315.5777,0.3645,-0.0462,779630.0
ASML,2020-08-18,2020,8,2,34,3,383.61,383.98,376.99,377.22,466500,-0.003408,0.018542,124.56,371.3795,370.6852,315.9653,0.3583,-0.0494,761770.0
ASML,2020-08-19,2020,8,3,34,3,380.39,380.43,373.96,374.94,354400,-0.006044,0.017301,123.81,370.4965,371.1974,316.3339,0.3477,-0.0552,743985.0
ASML,2020-08-20,2020,8,4,34,3,369.54,373.38,368.38,372.17,498200,-0.007388,0.013573,122.9,369.8935,371.6824,316.6807,0.3409,-0.0621,719355.0
ASML,2020-08-21,2020,8,5,34,3,366.15,372.13,365.54,372.12,605400,-0.000134,0.018028,122.88,370.1155,372.467,317.023,0.3032,-0.0623,668180.0
ASML,2020-08-24,2020,8,1,35,3,380.25,380.8,374.53,377.99,590700,0.015774,0.016741,124.82,369.926,373.1654,317.397,0.2754,-0.0475,643700.0
ASML,2020-08-25,2020,8,2,35,3,379.3,380.83,376.27,380.83,378200,0.007513,0.012119,125.76,370.1495,373.7818,317.7838,0.2717,-0.0403,637510.0
ASML,2020-08-26,2020,8,3,35,3,380.09,386.67,380.08,385.92,417600,0.013366,0.017339,127.44,371.2145,374.4592,318.1967,0.2472,-0.0275,586055.0
ASML,2020-08-27,2020,8,4,35,3,386.72,386.8,373.24,376.22,636100,-0.025135,0.036331,124.23,371.889,374.7354,318.5463,0.2654,-0.0519,567340.0
ASML,2020-08-28,2020,8,5,35,3,376.12,379.89,374.8,379.47,490200,0.008639,0.013581,125.31,373.1765,375.1472,318.9111,0.2465,-0.0437,544105.0
ASML,2020-08-31,2020,8,1,36,3,375.92,378.44,373.31,374.18,533300,-0.013941,0.013742,123.56,373.555,375.4174,319.2401,0.2211,-0.0571,527650.0
ASML,2020-09-01,2020,9,2,36,3,384.11,386.9,382.33,386.9,634500,0.033994,0.011953,127.76,374.3835,375.8696,319.6404,0.2485,-0.025,517705.0
ASML,2020-09-02,2020,9,3,36,3,395.66,401.15,390.49,398.49,904300,0.029956,0.027299,131.59,375.8825,376.5066,320.1042,0.2653,0.0,533355.0
ASML,2020-09-03,2020,9,4,36,3,389.1,389.31,370.08,376.16,1258500,-0.056037,0.051962,124.21,376.229,376.7982,320.432,0.3406,-0.056,576175.0
ASML,2020-09-04,2020,9,5,36,3,365.5,371.0,352.86,367.42,1206300,-0.023235,0.051409,121.33,376.2965,376.8156,320.7052,0.35,-0.078,607865.0
ASML,2020-09-08,2020,9,2,37,3,345.37,353.39,343.25,347.35,1541000,-0.054624,0.029541,114.7,375.3935,376.5274,320.8592,0.401,-0.1283,657520.0
ASML,2020-09-09,2020,9,3,37,3,357.97,361.54,353.51,359.37,847300,0.034605,0.022715,118.67,375.2965,376.4186,321.0806,0.4199,-0.0982,668535.0
ASML,2020-09-10,2020,9,4,37,3,364.27,366.81,355.03,357.0,678600,-0.006595,0.03318,117.89,374.406,376.198,321.2858,0.3964,-0.1041,674195.0
ASML,2020-09-11,2020,9,5,37,3,364.0,367.15,357.59,359.23,678700,0.006247,0.026735,118.62,373.6295,376.0308,321.5014,0.3975,-0.0985,684595.0
ASML,2020-09-14,2020,9,1,38,3,369.77,369.98,365.36,367.94,575700,0.024246,0.012645,121.5,373.4715,375.9252,321.7638,0.4067,-0.0767,686185.0
ASML,2020-09-15,2020,9,2,38,3,374.55,374.76,369.1,370.25,717100,0.006278,0.015335,122.26,373.0585,375.621,322.0362,0.4006,-0.0709,700630.0
ASML,2020-09-16,2020,9,3,38,3,372.0,372.98,362.36,362.38,973900,-0.021256,0.029308,119.66,372.3165,375.2282,322.2616,0.4071,-0.0906,726000.0
ASML,2020-09-17,2020,9,4,38,3,355.51,367.63,355.14,366.74,901000,0.012032,0.035169,121.1,371.9065,374.7244,322.5087,0.4096,-0.0797,753330.0
ASML,2020-09-18,2020,9,5,38,3,370.29,370.91,359.93,366.34,912200,-0.001091,0.030506,120.97,371.615,374.1568,322.7508,0.4088,-0.0807,774030.0
ASML,2020-09-21,2020,9,1,39,3,355.31,363.0,352.57,362.62,657900,-0.010155,0.029583,119.74,371.14,373.4922,322.9699,0.4103,-0.09,776655.0
ASML,2020-09-22,2020,9,2,39,3,363.99,365.1,358.73,364.64,971200,0.005571,0.017757,120.41,370.4725,373.0126,323.1976,0.4063,-0.0849,795680.0
ASML,2020-09-23,2020,9,3,39,3,365.21,366.58,356.93,357.56,709800,-0.019416,0.027036,118.07,369.309,372.2272,323.3843,0.4096,-0.1027,812260.0
ASML,2020-09-24,2020,9,4,39,3,354.65,363.59,353.68,360.16,768400,0.007272,0.02802,118.93,368.021,371.9218,323.5831,0.407,-0.0962,829800.0
ASML,2020-09-25,2020,9,5,39,3,352.82,361.11,351.09,360.48,724100,0.000889,0.02854,119.04,367.234,371.427,323.7815,0.3988,-0.0954,834200.0
ASML,2020-09-28,2020,9,1,40,3,365.9,371.49,364.35,371.06,821900,0.02935,0.019596,122.53,366.8135,371.1764,324.0343,0.4125,-0.0688,850785.0
ASML,2020-09-29,2020,9,2,40,3,370.07,375.88,369.57,374.0,608800,0.007923,0.017074,123.5,366.8045,370.8268,324.3001,0.4106,-0.0615,854560.0
ASML,2020-09-30,2020,9,3,40,3,368.78,373.25,367.5,369.27,867800,-0.012647,0.015646,121.94,365.923,370.5358,324.538,0.3928,-0.0733,866225.0
ASML,2020-10-01,2020,10,4,40,4,375.53,382.65,374.42,382.01,891600,0.034501,0.021981,126.15,365.099,370.324,324.8405,0.398,-0.0414,865590.0
ASML,2020-10-02,2020,10,5,40,4,372.4,375.72,370.0,370.0,711600,-0.031439,0.015459,122.18,364.791,370.0394,325.077,0.3614,-0.0715,838245.0
ASML,2020-10-05,2020,10,1,41,4,375.15,382.4,374.91,382.11,649900,0.03273,0.019978,126.18,365.5255,370.328,325.374,0.3694,-0.0411,810425.0
ASML,2020-10-06,2020,10,2,41,4,374.2,377.38,368.56,370.11,686600,-0.031405,0.023931,122.22,366.6635,370.0946,325.6058,0.329,-0.0712,767705.0
ASML,2020-10-07,2020,10,3,41,4,374.43,376.53,371.63,375.8,550900,0.015374,0.013185,124.1,367.485,370.0834,325.8645,0.3114,-0.0569,752885.0
ASML,2020-10-08,2020,10,4,41,4,376.77,380.95,376.44,380.89,686700,0.013545,0.011981,125.78,368.6795,370.4088,326.1467,0.3119,-0.0442,753290.0
ASML,2020-10-09,2020,10,5,41,4,385.8,389.98,385.77,388.99,539300,0.021266,0.010913,128.45,370.1675,370.934,326.4673,0.3182,-0.0238,746320.0
ASML,2020-10-12,2020,10,1,42,4,395.43,401.0,395.43,399.04,840300,0.025836,0.014086,131.77,371.7225,371.8404,326.8357,0.3196,0.0,759550.0
ASML,2020-10-13,2020,10,2,42,4,401.51,409.11,398.28,405.15,1027900,0.015312,0.027192,133.79,373.4675,372.6112,327.2313,0.3219,0.0,775090.0
ASML,2020-10-14,2020,10,3,42,4,402.64,406.0,395.5,398.03,954800,-0.017574,0.026549,131.44,375.25,373.1652,327.587,0.3182,-0.0176,774135.0
ASML,2020-10-15,2020,10,4,42,4,383.8,387.92,380.72,386.57,786200,-0.028792,0.018912,127.65,376.2415,373.5264,327.8819,0.3384,-0.0459,768395.0
ASML,2020-10-16,2020,10,5,42,4,390.76,392.38,385.87,386.9,594500,0.000854,0.016871,127.76,377.2695,373.8798,328.3023,0.3382,-0.045,752510.0
ASML,2020-10-19,2020,10,1,43,4,392.19,392.27,383.79,385.31,392700,-0.00411,0.022095,127.24,378.404,374.2646,328.7391,0.3358,-0.049,739250.0
ASML,2020-10-20,2020,10,2,43,4,386.82,389.27,384.26,384.96,356800,-0.000908,0.013038,127.12,379.42,374.6556,329.186,0.336,-0.0498,708530.0
ASML,2020-10-21,2020,10,3,43,4,385.65,389.29,382.98,383.0,359100,-0.005091,0.016476,126.47,380.692,375.0894,329.607,0.327,-0.0547,690995.0
ASML,2020-10-22,2020,10,4,43,4,381.1,382.09,375.4,375.5,611700,-0.019582,0.017821,124.0,381.459,375.1032,329.9751,0.3368,-0.0732,683160.0
ASML,2020-10-23,2020,10,5,43,4,378.84,379.56,374.14,378.56,467600,0.008149,0.014487,125.01,382.363,375.1792,330.361,0.3374,-0.0656,670335.0
ASML,2020-10-26,2020,10,1,44,4,371.55,374.88,364.0,367.49,900400,-0.029242,0.02989,121.35,382.1845,375.107,330.7175,0.3401,-0.093,674260.0
ASML,2020-10-27,2020,10,2,44,4,368.41,370.54,364.46,366.37,968700,-0.003048,0.016682,120.98,381.803,374.8642,331.0421,0.3388,-0.0957,692255.0
ASML,2020-10-28,2020,10,3,44,4,359.47,365.07,357.38,362.86,953100,-0.009581,0.021518,119.82,381.4825,374.577,331.3437,0.3375,-0.1044,696520.0
ASML,2020-10-29,2020,10,4,44,4,363.34,373.8,362.22,370.86,808800,0.022047,0.031969,122.46,380.925,374.4954,331.6976,0.3229,-0.0846,692380.0
ASML,2020-10-30,2020,10,5,44,4,363.81,365.83,359.01,361.21,821100,-0.026021,0.018997,119.28,380.4855,374.2762,331.9982,0.3167,-0.1085,697855.0
ASML,2020-11-02,2020,11,1,45,4,364.48,368.32,361.72,365.21,893200,0.011074,0.018246,120.6,379.6405,374.138,332.3241,0.2947,-0.0986,710020.0
ASML,2020-11-03,2020,11,2,45,4,368.46,376.39,367.86,372.06,813500,0.018756,0.023188,122.86,379.738,374.0194,332.6924,0.282,-0.0817,716365.0
ASML,2020-11-04,2020,11,3,45,4,373.66,384.96,372.32,383.0,2451500,0.029404,0.033949,126.47,380.098,374.0628,333.1261,0.2959,-0.0547,811395.0
ASML,2020-11-05,2020,11,4,45,4,397.2,399.68,393.46,398.19,1115500,0.039661,0.015808,131.49,380.963,374.3082,333.6455,0.3237,-0.0172,832835.0
ASML,2020-11-06,2020,11,5,45,4,402.1,407.5,398.19,406.24,710700,0.020216,0.023381,134.15,381.8255,374.9086,334.1975,0.3229,0.0,841405.0
ASML,2020-11-09,2020,11,1,46,4,417.04,420.65,406.32,406.33,1273700,0.000222,0.035268,134.18,382.19,375.4458,334.8078,0.3108,0.0,863075.0
ASML,2020-11-10,2020,11,2,46,4,409.12,410.11,397.98,399.3,1323100,-0.017301,0.030479,131.86,381.8975,375.9482,335.3534,0.3126,-0.0173,877835.0
ASML,2020-11-11,2020,11,3,46,4,407.4,418.64,407.28,418.05,933300,0.046957,0.027892,138.05,382.8985,376.5712,335.9629,0.3479,0.0,876760.0
ASML,2020-11-12,2020,11,4,46,4,419.0,421.18,412.01,412.72,800800,-0.01275,0.022257,136.29,384.206,376.8558,336.5546,0.333,-0.0127,877490.0
ASML,2020-11-13,2020,11,5,46,4,419.57,421.38,416.38,419.59,582700,0.016646,0.012008,138.56,385.8405,377.7244,337.2493,0.336,0.0,876900.0
ASML,2020-11-16,2020,11,1,47,4,419.95,426.65,419.63,426.51,547300,0.016492,0.016729,140.84,387.9005,378.9062,337.941,0.3371,0.0,884630.0
ASML,2020-11-17,2020,11,2,47,4,424.92,427.45,422.25,426.48,524600,-7e-05,0.012315,140.83,389.9765,380.4888,338.5773,0.3369,-0.0001,893020.0
ASML,2020-11-18,2020,11,3,47,4,424.12,427.36,421.02,423.81,543600,-0.006261,0.015059,139.95,392.017,381.7776,339.1647,0.3375,-0.0063,902245.0
ASML,2020-11-19,2020,11,4,47,4,417.31,423.38,416.87,423.36,914100,-0.001062,0.015616,139.8,394.41,383.1048,339.7338,0.3255,-0.0074,917365.0
ASML,2020-11-20,2020,11,5,47,4,424.04,428.4,423.52,423.59,484000,0.000543,0.011522,139.88,396.6615,384.392,340.3269,0.3261,-0.0068,918185.0
ASML,2020-11-23,2020,11,1,48,4,427.99,429.64,421.95,427.15,596000,0.008404,0.018225,141.05,399.6445,385.5762,340.9142,0.2986,0.0,902965.0
ASML,2020-11-24,2020,11,2,48,4,425.42,427.61,423.02,424.27,610400,-0.006742,0.010851,140.1,402.5395,386.6566,341.4555,0.3006,-0.0067,885050.0
ASML,2020-11-25,2020,11,3,48,4,423.26,424.68,420.75,423.48,308200,-0.001862,0.00934,139.84,405.5705,387.8786,341.9857,0.296,-0.0086,852805.0
ASML,2020-11-27,2020,11,5,48,4,429.33,438.72,428.78,437.77,432500,0.033744,0.023182,144.56,408.916,389.2992,342.5883,0.3061,0.0,833990.0
ASML,2020-11-30,2020,11,1,49,4,440.54,441.29,433.67,437.73,508500,-9.1e-05,0.017571,144.55,412.742,390.727,343.1955,0.2801,-0.0001,818360.0
ASML,2020-12-01,2020,12,2,49,4,447.1,451.73,444.48,449.24,685100,0.026295,0.016311,148.35,416.9435,392.4594,343.8958,0.2862,0.0,807955.0
ASML,2020-12-02,2020,12,3,49,4,447.16,452.11,444.26,451.0,1050700,0.003918,0.01767,148.93,420.8905,394.1866,344.5638,0.2854,0.0,819815.0
ASML,2020-12-03,2020,12,4,49,4,457.01,459.22,452.31,452.9,677900,0.004213,0.015277,149.56,424.3855,396.0934,345.261,0.2763,0.0,731135.0
ASML,2020-12-04,2020,12,5,49,4,454.0,464.5,453.47,464.39,660800,0.02537,0.024324,153.35,427.6955,398.178,346.0529,0.2591,0.0,708400.0
ASML,2020-12-07,2020,12,1,50,4,464.56,471.01,464.1,469.73,632900,0.011499,0.014889,155.11,430.87,400.363,346.9496,0.2554,0.0,704510.0
ASML,2020-12-08,2020,12,2,50,4,465.92,470.85,464.94,468.57,738800,-0.00247,0.012711,154.73,433.982,402.3132,347.8695,0.2566,-0.0025,677765.0
ASML,2020-12-09,2020,12,3,50,4,463.8,465.96,450.52,452.89,868800,-0.033464,0.034272,149.55,436.6615,403.891,348.7023,0.2822,-0.0359,655050.0
ASML,2020-12-10,2020,12,4,50,4,451.14,458.88,449.12,457.8,539300,0.010841,0.021731,151.17,438.649,405.6616,349.6052,0.2394,-0.0254,635350.0
ASML,2020-12-11,2020,12,5,50,4,453.81,457.15,451.84,452.63,512100,-0.011293,0.011752,149.47,440.6445,407.074,350.4848,0.238,-0.0364,620915.0
ASML,2020-12-14,2020,12,1,51,4,452.34,456.82,452.17,452.99,546100,0.000795,0.010284,149.59,442.3145,408.7338,351.3123,0.2341,-0.0356,619085.0
ASML,2020-12-15,2020,12,2,51,4,464.51,469.62,461.89,469.3,639200,0.036005,0.016736,154.97,444.454,410.4776,352.2373,0.2571,-0.0009,623680.0
ASML,2020-12-16,2020,12,3,51,4,467.99,472.24,465.01,471.53,524900,0.004752,0.015548,155.71,446.7065,412.506,353.0869,0.2564,0.0,623695.0
ASML,2020-12-17,2020,12,4,51,4,478.73,481.32,476.01,477.3,477300,0.012237,0.011155,157.61,449.381,414.536,354.0321,0.2539,0.0,620380.0
ASML,2020-12-18,2020,12,5,51,4,478.49,479.45,474.32,477.24,730700,-0.000126,0.010815,157.59,452.075,416.463,354.9778,0.2536,-0.0001,611210.0
ASML,2020-12-21,2020,12,1,52,4,460.26,472.28,459.48,472.26,622800,-0.010435,0.027858,155.95,454.5085,418.1284,356.0195,0.2597,-0.0106,618150.0
ASML,2020-12-22,2020,12,2,52,4,473.48,478.62,472.95,476.18,431300,0.0083,0.011989,157.24,456.96,419.6712,357.0016,0.2597,-0.0023,609915.0
ASML,2020-12-23,2020,12,3,52,4,478.94,480.39,474.2,474.62,389200,-0.003276,0.013054,156.73,459.4775,421.0606,358.054,0.2578,-0.0056,598855.0
ASML,2020-12-24,2020,12,4,52,4,478.95,484.6,477.08,483.09,271900,0.017846,0.015763,159.53,462.458,422.7618,359.2657,0.2596,0.0,597040.0
ASML,2020-12-28,2020,12,1,53,4,487.14,488.72,478.43,480.24,449300,-0.0059,0.021508,158.58,464.5815,424.6352,360.3822,0.2424,-0.0059,597880.0
ASML,2020-12-29,2020,12,2,53,4,489.45,489.45,482.51,484.01,377200,0.00785,0.014383,159.83,466.8955,426.5774,361.6554,0.242,0.0,591315.0
